OBJECTID,Oceans,Regions,SubRegions,Sampling Method,Measurement,Unit,Density Range,Density Class,Short Reference,Long Reference,DOI,Organization,Keywords,Accession Number,Accession Link,Latitude,Longitude,Date,GlobalID,x,y
11732,Pacific Ocean,,,Neuston net,0.142847,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,23.4111,155.2311,5/13/2012 12:00:00 AM,f9af3c68-e8a3-42c8-8fd5-66ba6aca2955,155.2311,23.4111
11749,Pacific Ocean,,,Neuston net,0.184778,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,29.1979,169.8263,6/22/2012 12:00:00 AM,ec9b470a-70d0-4e65-94ec-3aacc5ac3142,169.8263,29.1979000000001
21499,Pacific Ocean,Philippine Sea,,Neuston net,0.029305,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,33.328333,136.008333,2/19/2014 12:00:00 AM,77dfa30e-ac5e-4707-b919-c33a9a2fa65b,136.008333,33.328333
21550,Pacific Ocean,Philippine Sea,,Neuston net,0.036983,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,33.501667,136.501667,2/16/2014 12:00:00 AM,7b50590a-a9c7-4b0d-8e45-e6df9ad57ae8,136.501667,33.5016670000001
21585,Pacific Ocean,Philippine Sea,,Neuston net,0.555717,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,30.501667,136.993333,2/17/2014 12:00:00 AM,e4940910-4366-4fab-8007-ea8546d1d260,136.993333,30.5016670000001
21542,Pacific Ocean,Philippine Sea,,Neuston net,0.006285,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,33.503333,139,2/7/2014 12:00:00 AM,f436270f-6db8-43f4-a2b3-d4b1ac4f6cb4,139,33.5033330000001
21493,Pacific Ocean,Philippine Sea,,Neuston net,0.012138,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,32.493333,139.003333,2/9/2014 12:00:00 AM,1ab2fcbf-4390-430c-a026-97f0dbab7424,139.003333,32.4933330000001
21534,Pacific Ocean,Philippine Sea,,Neuston net,0.006387,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,33.995,139.503333,2/6/2014 12:00:00 AM,9c1ddc2d-6902-45d0-af34-e00496f15135,139.503333,33.9950000000001
21488,Pacific Ocean,,,Neuston net,0.013348,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,34,140.995,2/4/2014 12:00:00 AM,626c44cb-d0d2-4cbe-aeda-5318dc8f4383,140.995,34.0000000000001
21580,Pacific Ocean,Philippine Sea,,Neuston net,0.013218,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,30.998333,138.003333,2/9/2014 12:00:00 AM,ac8b79ad-7199-4fe9-a2d6-bcea3c88d64c,138.003333,30.9983330000001
11733,Pacific Ocean,,,Neuston net,0.188329,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,24.2949,155.0853,5/13/2012 12:00:00 AM,9d732988-f165-476c-853a-a4697685111c,155.0853,24.2949
21574,Pacific Ocean,Philippine Sea,,Neuston net,0.019717,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,30.998333,140.496667,2/5/2014 12:00:00 AM,1713da1d-50a4-4493-bd46-b8419e063073,140.496667,30.9983330000001
11724,Pacific Ocean,,,Neuston net,0.044526,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,17.4912,157.5383,5/9/2012 12:00:00 AM,ea546a9f-c560-42f5-9d3c-e2337b9e3918,157.5383,17.4912
11727,Pacific Ocean,,,Neuston net,0.05016,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,19.4321,156.1433,5/10/2012 12:00:00 AM,74876d81-e083-45ea-a81a-d199a46cd424,156.1433,19.4321
21545,Pacific Ocean,Philippine Sea,,Neuston net,0.023827,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,33.498333,138.008333,2/10/2014 12:00:00 AM,9629266e-0d4e-440e-98e0-292d89708be2,138.008333,33.4983330000001
11750,Pacific Ocean,,,Neuston net,0.22878,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,29.4129,172.0143,6/23/2012 12:00:00 AM,07ec62d5-a5cb-467c-a8fa-394365b076f9,172.0143,29.4129
21588,Pacific Ocean,Philippine Sea,,Neuston net,0.041096,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,31.005,135.991667,2/18/2014 12:00:00 AM,c2cfb60b-63e7-442d-97d9-aae54d552c15,135.991667,31.0050000000001
21551,Pacific Ocean,Philippine Sea,,Neuston net,0.13486,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,33.006667,137.005,2/17/2014 12:00:00 AM,4df4ea92-d213-4227-87bc-968019b34b2f,137.005,33.006667
21537,Pacific Ocean,,,Neuston net,0.007257,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,34.498333,139.6,2/7/2014 12:00:00 AM,51a891cd-0ddd-4da8-a339-7457378d6160,139.6,34.4983330000001
21494,Pacific Ocean,Philippine Sea,,Neuston net,0.008611,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,32,139,2/9/2014 12:00:00 AM,1eed20b7-1400-4003-8704-bff87ea8122f,139,32.0000000000001
21531,Pacific Ocean,Philippine Sea,,Neuston net,0.013381,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,32.996667,140,2/6/2014 12:00:00 AM,21d726ef-be3a-4503-8bde-6f1640842af6,140,32.9966670000001
11744,Pacific Ocean,,,Neuston net,0.180903,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,30.7313,157.7742,6/17/2012 12:00:00 AM,0bab8aaa-b250-48fe-90a0-9fffaf433605,157.7742,30.7313
21577,Pacific Ocean,Philippine Sea,,Neuston net,0.02764,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,31.508333,139,2/9/2014 12:00:00 AM,3ad66e01-f481-493f-a1c3-44827e7ceb61,139,31.5083330000001
11736,Pacific Ocean,,,Neuston net,0.382521,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,26.3517,152.2958,5/15/2012 12:00:00 AM,4a32fded-dd63-434e-b040-c97f4e4b46cc,152.2958,26.3517000000001
11730,Pacific Ocean,,,Neuston net,0.024289,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,21.5837,155.3391,5/12/2012 12:00:00 AM,024a0b46-f04f-4ea0-816e-584d29ca5b34,155.3391,21.5837000000001
21497,Pacific Ocean,Philippine Sea,,Neuston net,0.05111,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,32.505,136.996667,2/17/2014 12:00:00 AM,bcfe6241-117f-4c50-82aa-8aa7a0fe0f60,136.996667,32.5050000000001
21548,Pacific Ocean,Philippine Sea,,Neuston net,0.024355,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,34,137.005,2/16/2014 12:00:00 AM,d0004a41-6782-477a-b06f-1762e8b72a93,137.005,34.0000000000001
11747,Pacific Ocean,,,Neuston net,0.308357,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,30.4993,166.0763,6/20/2012 12:00:00 AM,77a64dd8-4a54-44d5-b559-a142e39b88e1,166.0763,30.4993000000001
21491,Pacific Ocean,Philippine Sea,,Neuston net,0.033805,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,31.998333,140.003333,2/5/2014 12:00:00 AM,837fb6de-ca59-4fdd-958e-66fc1396cf04,140.003333,31.9983330000001
21591,Pacific Ocean,Philippine Sea,,Neuston net,0.158991,pieces/m3,0.005-1,Medium,Thushari et al. 2023,"Thushari, G.G.N., K. Miyazono, T. Sato, R. Yamashita, A. Takasuka, M. Watai, T. Yasuda, H. Kuroda, K. Takahashi. 2023. Floating plastic accumulation and distribution around Kuroshio Current, western North Pacific. Marine Pollution Bulletin 188, 114604. https://doi.org/10.1016/j.marpolbul.2023.114604",https://doi.org/10.1016/j.marpolbul.2023.114604,"The University of Tokyo, Japan",Kuroshio Current,279325,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:279325,32.493333,136.003333,2/18/2014 12:00:00 AM,5cea551c-40ef-465f-be4f-b00ecff18520,136.003333,32.4933330000001
